movie_id,title,release_year,imdbId,tmdbId,imdb_rating,adult,budget,origin_country,vote_count,vote_average,origin_language,overview,tmdb_popularity_score,production_companies,production_companies_origin_country,runtime,revenue,spoken_languages,directors_info,popular,unique_producers,popular_producer
1675,"Sunchaser, The (1996)",1996,117781,38191,6.1,FALSE,0,US,97,6.18,en,A young half-Navajo convict dying of cancer forces a yuppie doctor to drive him to a magic healing lake.,1.1341,"Regency Enterprises,Appledown Films Inc.,Joseph S. Vecchio Entertainment,Vecchia","US,,,",122,21508,"English,","[['Michael Cimino', '0.8343', 'Male']]",0,"['Joseph S. Vecchio Entertainment', 'Regency Enterprises', 'Appledown Films Inc.', 'Vecchia']",1
1676,"War at Home, The (1996)",1996,118117,59232,6.9,FALSE,0,US,27,6.944,en,"Jeremy Collier is a Vietnam veteran who has returned home and is struggling to cope with the war experiences that haunt him. He is also at odds with his family, who cannot begin to understand what he has been through. Jeremy's battles with his family finally spiral out of control on Thanksgiving Day, when a bitter secret is revealed",0.5639,"Touchstone Pictures,Motion Picture Corporation of America","US,US",119,0,English,"[['Emilio Estevez', '2.2446', 'Male']]",0,"['Touchstone Pictures', 'Motion Picture Corporation of America']",1
1679,B. Monkey (1998),1998,120594,2923,5.9,FALSE,0,"GB,US",87,5.816,en,"When wistful introvert Alan Furnace meets quick-witted bombshell Beatrice, he has no idea of her secret life as ""B. Monkey"" -- the top thief-for-hire in London's criminal underworld. Charmed by Furnace's innocent and chivalrous ways, Beatrice resolves to reform. But to cash in on her first chance at real love, she must escape her former partner in crime, the ruthless Paul Neville -- and a dark past that seems to haunt her every step.",0.6046,"Scala Productions,Synchronistic Pictures,Miramax","GB,GB,US",94,50832,"Français,English,Italiano","[['Michael Radford', '0.7622', 'Male']]",0,"['Synchronistic Pictures', 'Scala Productions', 'Miramax']",1
1680,Sliding Doors (1998),1998,120148,10215,6.7,FALSE,6000000,GB,1347,6.564,en,"London publicist Helen, effortlessly slides between parallel storylines that show what happens when she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",2.7841,"Intermedia Films,Mirage Enterprises","US,US",99,58809149,English,"[['Peter Howitt', '0.5286', 'Male']]",0,"['Intermedia Films', 'Mirage Enterprises']",0
7,Twelve Monkeys (1995),1995,0,0,8,FALSE,29000000,US,8578,7.601,en,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly and the son of a famous virus expert who may hold the key to the Army of the 12 Monkeys; thought to be responsible for unleashing the killer disease.",7.2943,"Universal Pictures,Atlas Entertainment,Classico,Twelve Monkeys Productions","US,US,,",129,168841459,"English,Français",[],1,"['Universal Pictures', 'Twelve Monkeys Productions', 'Classico', 'Atlas Entertainment']",1
11,Seven (Se7en) (1995),1995,0,0,8.6,FALSE,0,US,2,8.8,en,"What caused Building 7 to collapse on 9/11? Dr. Leroy Hulsey from the University of Alaska Fairbanks may have the answer, following an exhausting four year engineering study.",1.4177,"The Orchard,1091 Pictures","US,",45,0,English,[],1,"['1091 Pictures', 'The Orchard']",0
14,"Postino, Il (1994)",1994,0,0,7.8,FALSE,3000000,IT,1161,7.9,it,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.,1.1028,"Esterno Mediterraneo Film,Cecchi Gori Group Tiger Cinematografica,K2 Two,Blue Dahlia Productions,Penta Film","IT,IT,BE,FR,IT",109,33000000,"Español,Italiano",[],1,"['Cecchi Gori Group Tiger Cinematografica', 'Esterno Mediterraneo Film', 'K2 Two', 'Penta Film', 'Blue Dahlia Productions']",0
18,"White Balloon, The (1995)",1995,0,0,7.6,FALSE,0,IR,94,7.457,fa,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,1.0619,"I.R.I.B. Channel 2,Ferdos Films","IR,",85,0,فارسی,[],0,"['I.R.I.B. Channel 2', 'Ferdos Films']",0
19,Antonia's Line (1995),1995,0,0,7.4,FALSE,900000,NL,129,7.035,nl,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",1.7809,"Bergen Film,Bard Entertainments,NPS Televisie",",,",102,0,Nederlands,[],0,"['NPS Televisie', 'Bard Entertainments', 'Bergen Film']",0
24,Rumble in the Bronx (1995),1996,0,0,6.8,FALSE,7500000,HK,1066,6.8,cn,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",4.0324,Orange Sky Golden Harvest,HK,106,76028558,"广州话 / 廣州話,English",[],0,['Orange Sky Golden Harvest'],0
30,Belle de jour (1967),1967,0,0,7.6,FALSE,0,FR,938,7.3,fr,"Beautiful young housewife Séverine Serizy cannot reconcile her masochistic fantasies with her everyday life alongside dutiful husband Pierre. When her lovestruck friend Henri mentions a secretive high-class brothel run by Madame Anais, Séverine begins to work there during the day under the name Belle de Jour. But when one of her clients grows possessive, she must try to go back to her normal life.",3.2389,"Paris Films Productions,Five Films,Robert et Raymond Hakim",",IT,FR",101,0,"Français,,Español",[],0,"['Five Films', 'Robert et Raymond Hakim', 'Paris Films Productions']",0
44,Dolores Claiborne (1994),1994,0,0,7.4,FALSE,13000000,US,789,7.267,en,"Dolores Claiborne was accused of killing her abusive husband twenty years ago, but the court's findings were inconclusive and she was allowed to walk free. Now she has been accused of killing her employer, Vera Donovan, and this time there is a witness who can place her at the scene of the crime. Things look bad for Dolores when her daughter Selena, a successful Manhattan magazine writer, returns to cover the story.",2.0752,"Castle Rock Entertainment,Columbia Pictures","US,US",132,46400000,English,[],0,"['Castle Rock Entertainment', 'Columbia Pictures']",1
45,Eat Drink Man Woman (1994),1994,0,0,7.8,FALSE,0,TW,357,7.599,zh,"Retired and widowed Chinese master chef Chu lives in modern day Taipei, with his three attractive daughters, all of whom are unattached. Soon, each daughter encounters a new man in their lives. When these new relationships blossom, stereotypes are broken and the living situation within the family changes.",2.7675,"Good Machine,Ang Lee Productions,Central Motion Picture Corporation,Xiongfa Film Company","US,TW,TW,CN",123,24194403,普通话,[],0,"['Ang Lee Productions', 'Central Motion Picture Corporation', 'Xiongfa Film Company', 'Good Machine']",0
50,Star Wars (1977),1977,0,0,8.6,FALSE,11000000,US,21179,8.205,en,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,26.0102,"Lucasfilm Ltd.,20th Century Fox","US,US",121,775398007,English,[],1,"['Lucasfilm Ltd.', '20th Century Fox']",1
55,"Professional, The (1994)",1994,0,0,8.5,FALSE,16000000,FR,15223,8.301,fr,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",13.8661,"Gaumont,Les Films du Dauphin","FR,FR",111,45284974,"English,Français,Italiano",[],1,"['Gaumont', 'Les Films du Dauphin']",0
59,Three Colors: Red (1994),1994,0,0,8.1,FALSE,0,FR,1438,7.913,fr,"Part-time model Valentine unexpectedly befriends a retired judge after she runs over his dog. At first, the grumpy man shows no concern about the dog, and Valentine decides to keep it. But the two form a bond when she returns to his house and catches him listening to his neighbors’ phone calls.",2.8427,"MK2 Films,France 3 Cinéma,CAB Productions,Studio Filmowe Tor,TSR","FR,FR,CH,PL,CH",100,4127033,Français,[],0,"['MK2 Films', 'Studio Filmowe Tor', 'TSR', 'France 3 Cinéma', 'CAB Productions']",0
60,Three Colors: Blue (1993),1993,0,0,7.8,FALSE,0,FR,1746,7.656,fr,"The wife of a famous composer survives a car accident that kills her husband and daughter. Now alone, she shakes off her old identity and explores her newfound freedom but finds that she is unbreakably bound to other humans, including her husband’s mistress, whose existence she never suspected.",2.373,"France 3 Cinéma,CED Productions,MK2 Films,CAB Productions,Studio Filmowe Tor","FR,FR,FR,CH,PL",98,1527572,"Français,Polski",[],0,"['MK2 Films', 'Studio Filmowe Tor', 'France 3 Cinéma', 'CAB Productions', 'CED Productions']",0
61,Three Colors: White (1994),1994,0,0,7.6,FALSE,0,FR,1228,7.452,fr,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikołaj to smuggle him back to their homeland.",2.7862,"France 3 Cinéma,MK2 Films,CAB Productions,Studio Filmowe Tor","FR,FR,CH,PL",92,1273525,"Polski,Français,Magyar",[],0,"['CAB Productions', 'MK2 Films', 'Studio Filmowe Tor', 'France 3 Cinéma']",0
84,Robert A. Heinlein's The Puppet Masters (1994),1994,0,0,5.9,FALSE,15000000,US,185,5.754,en,The Earth is invaded by alien parasites—AKA 'slugs'—that ride on people's backs and control their minds.,1.4682,Hollywood Pictures,US,109,8600000,English,[],0,['Hollywood Pictures'],1
115,"Haunted World of Edward D. Wood Jr., The (1995)",1996,0,0,7.3,FALSE,0,US,11,7.6,en,"Often called the worst director in the history of cinema, Ed Wood is nevertheless a beloved figure among cult-film aficionados for his oddball productions. This documentary takes a look back at Wood's unique career at the margins of 1950s Hollywood, speaking to those who loved him and hated him. Bela Lugosi Jr. discusses his father's work in the abysmal ""Plan 9 From Outer Space,"" while a Baptist reverend recalls how he was tricked into financing the film.",0.4467,Wood-Thomas Pictures,,112,0,English,[],0,['Wood-Thomas Pictures'],0
121,Independence Day (ID4) (1996),1996,0,0,7,FALSE,75000000,US,9814,6.893,en,"Strange phenomena surface around the globe. The skies ignite. Terror races through the world's major cities. As these extraordinary events unfold, it becomes increasingly clear that a force of incredible magnitude has arrived. Its mission: total annihilation over the Fourth of July weekend. The last hope to stop the destruction is an unlikely group of people united by fate and unimaginable circumstances.",12.6934,"20th Century Fox,Centropolis Entertainment","US,US",145,817400891,English,[],0,"['Centropolis Entertainment', '20th Century Fox']",1
128,Supercop (1992),1996,0,0,7,FALSE,0,SU,0,0,ru,"An adventurous action-packed story about a police officer nicknamed ""Sheriff"", who, bravely fighting mafia functionaries, easily and simply takes bribes from its bosses.",0.2807,"Boyana Film Studios,Gorky Film Studios,Maysles Films,MTV","BG,SU,US,FI",129,0,Pусский,[],0,"['Maysles Films', 'Boyana Film Studios', 'Gorky Film Studios', 'MTV']",0
151,Willy Wonka and the Chocolate Factory (1971),1971,0,0,7.8,FALSE,0,US,153,6.7,en,The classic Roald Dahl tale gets a modern twist when Tom and Jerry enter the amazing world of Willy Wonka's Chocolate Factory.,2.7006,Warner Bros. Animation,US,79,0,"English,Italiano,Português",[],1,['Warner Bros. Animation'],0
163,"Return of the Pink Panther, The (1974)",1974,0,0,7,FALSE,5000000,US,621,6.792,en,The famous Pink Panther jewel has once again been stolen and Inspector Clouseau is called in to catch the thief. The Inspector is convinced that 'The Phantom' has returned and utilises all of his resources – himself and his Asian manservant – to reveal the identity of 'The Phantom'.,1.8573,"United Artists,Jewel Productions,Pimlico Films,ITC Entertainment","US,,,GB",113,41833347,English,[],0,"['United Artists', 'ITC Entertainment', 'Pimlico Films', 'Jewel Productions']",1
168,Monty Python and the Holy Grail (1974),1974,0,0,7.2,FALSE,400000,GB,5984,7.8,en,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",7.2952,"Python (Monty) Pictures Limited,Michael White Productions,National Film Trustee Company",",GB,GB",91,5763644,"Français,Latin,English",[],1,"['National Film Trustee Company', 'Python (Monty) Pictures Limited', 'Michael White Productions']",0
169,"Wrong Trousers, The (1993)",1993,0,0,8.3,FALSE,0,"GB,US",0,0,en,Documentary about the making of The Wrong Trousers.,0.2786,"Aardman,BBC Children's Productions","GB,GB",24,0,English,[],1,"['Aardman', ""BBC Children's Productions""]",0
170,Cinema Paradiso (1988),1988,0,0,8.5,FALSE,5000000,IT,4534,8.4,it,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",5.2976,"RAI,Tre Forum,Les Films Ariane,TF1 Films Production","IT,,FR,FR",124,11990401,Italiano,[],1,"['TF1 Films Production', 'RAI', 'Tre Forum', 'Les Films Ariane']",0
