gameid,title,platform,developers,publishers,genres,supported_languages,release_date
759632,Biped,PS5,['NExT Studios'],['Postmeta Games'],"['Puzzle', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",17/12/2024
756991,Arcade Archives VIPER PHASE 1,PS4,['Seibu Kaihatsu'],['HAMSTER Corporation'],"[""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",12/12/2024
756954,FAIRY TAIL 2,PS4,['Gust'],['KOEI TECMO'],"['Action-RPG', 'Role Playing']","['Japanese', 'French', 'Chinese (traditional)', 'Chinese (simplified)']",13/12/2024
756731,Zombie Derby,PS4,['Brinemedia'],['Brinemedia'],['Action'],,11/12/2024
756813,Zombie Derby,PS5,['Brinemedia'],['Brinemedia'],['Action'],,11/12/2024
756214,Sly 3: Honor Among Thieves,PS4,['Sanzaru Games'],['Sony Interactive Entertainment'],"['Stealth', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",10/12/2024
755135,Collectable Card Shop Master,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Simulation'],,5/12/2024
754650,Godsvivors,PS4,['Titan'],['AFIL Games'],"[""Shoot 'em up""]",,4/12/2024
744199,Outbreak: Shades of Horror Chromatic Split,PS5,['Dead Drop Studios'],['Dead Drop Studios'],"['Action Horror', 'First Person Shooter']",,8/11/2024
743920,Metal Slug Tactics,PS4,['Leikir Studio'],"['Dotemu', 'H2 Interactive', 'SNK', 'Limited Run Games', ""Pix'n Love""]","['Role Playing', 'Strategy', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",5/11/2024
759713,Snufkin: Melody of Moominvalley,PS5,['Hyper Games'],['Raw Fury'],['Adventure'],,17/12/2024
757593,Zombie Rollerz: Pinball Heroes,PS5,['Zing Games'],['Daedalic Entertainment'],"['Roguelite', 'Pinball']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Turkish', 'Arabic']",13/12/2024
757426,For the King II,PS5,['IronOak Games'],['Curve Digital'],"['Role Playing', 'Turn Based', 'Card & Board']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",12/12/2024
757063,New Year's Jam,PS4,['Smobile'],['Smobile'],"[""Shoot 'em up""]",,10/12/2024
756562,New Year's Jam,PS5,['Smobile'],['Smobile'],"[""Shoot 'em up""]",,10/12/2024
756291,Touhou Spell Carnival,PS4,['Sting'],['Idea Factory'],"['Strategy', 'Real Time']","['French', 'Spanish']",19/11/2024
756191,Alien: Rogue Incursion,PS5,['Survios'],['Survios'],"['Action Horror', 'First Person Shooter']","['Japanese', 'French', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",19/12/2024
755995,AAA Dynamic Scenes,PS4,['Somequest'],['Somequest'],['Puzzle'],,20/12/2024
755996,AAA Dynamic Scenes,PS5,['Somequest'],['Somequest'],['Puzzle'],,20/12/2024
755655,Futbol Kicks,PS4,['Smobile'],['Smobile'],['Action'],,6/12/2024
755602,Futbol Kicks,PS5,['Smobile'],['Smobile'],['Action'],,6/12/2024
755155,Symphonia,PS5,['Sunny Peak'],['Headup Games'],,"['Japanese', 'French', 'Spanish', 'German', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",5/12/2024
755125,Entropy Survivors,PS5,['Moving Pieces Interactive'],['First Break Labs'],"['Roguelite', ""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",5/12/2024
706196,Princess Farmer,PS5,['Samobee Games'],['Whitethorn Games'],"['Puzzle', 'Adventure']",,20/09/2024
757775,Subside,PS5,['A2D Software'],['A2D Software'],,"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (simplified)']",20/12/2024
754744,Dog Man: Mission Impawsible,PS5,['Floor 84 Studio'],['Mindscape'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Dutch', 'Portuguese', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",6/12/2024
761879,Retro Santa Run,PS4,['Gametry'],['Gametry'],['Action'],,25/12/2024
761849,Christmas Racing,PS4,['Gametry'],['Gametry'],"['Automobile', 'Arcade Racing', 'Platformer']",,25/12/2024
761487,Learn to Play Vol. 9 - Santa's Sleigh Ride,PS4,['eastasiasoft'],['eastasiasoft'],['Action'],,24/12/2024
761486,Learn to Play Vol. 9 - Santa's Sleigh Ride,PS5,['eastasiasoft'],['eastasiasoft'],['Action'],,24/12/2024
760714,Christmas Gift Catcher,PS4,['ThiGames'],['ThiGames'],['Action'],,19/12/2024
760716,Christmas Gift Catcher,PS5,['ThiGames'],['ThiGames'],['Action'],,19/12/2024
760552,Japanese Rail Sim: Hakone Town of Natural Beauty and Hot Springs,PS4,['Sonic Powered'],"['Sonic Powered', 'Sonic Powered Co.,Ltd.']",['Simulation'],"['Japanese', 'Chinese (traditional)', 'Chinese (simplified)']",20/12/2024
760064,Venture to the Vile,PS4,['Cut to Bits'],['Aniplex'],['Action-Adventure'],"['Japanese', 'French', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)']",18/12/2024
759718,Biped,PS5,['NExT Studios'],['Postmeta Games'],"['Puzzle', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",17/12/2024
759627,Christmas Gift Catcher,PS5,['ThiGames'],['ThiGames'],['Action'],,19/12/2024
756096,Santa's Spot It,PS5,['SURPRISED HOTDOG'],['SURPRISED HOTDOG'],,,7/12/2024
755361,MasterChef: Learn to Cook!,PS4,['Tilting Point'],['QubicGames'],['Simulation'],,6/12/2024
755103,Godsvivors,PS4,['Titan'],['AFIL Games'],"[""Shoot 'em up""]",,4/12/2024
754904,Human Fall Flat VR,PS5,['No Brakes Games'],['Curve Games'],"['Puzzle', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",5/12/2024
706512,Crimen - Mercenary Tales,PS5,['Carbon Studio'],['Carbon Studio'],"['Action-Adventure', 'Hack & Slash']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",12/09/2024
764504,Buzludzha Evil,PS5,['BUL GAMES'],['BUL GAMES'],,,24/12/2024
764501,Ball Cannon,PS5,['Zakym'],['Zakym'],['Puzzle'],,4/01/2025
764500,Ball Cannon,PS4,['Zakym'],['Zakym'],['Puzzle'],,4/01/2025
764024,High Cars 2,PS5,['Entity3'],['Entity3'],,,1/01/2025
763979,Boomerang Of Destruction,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,3/01/2025
763976,Boomerang Of Destruction,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,3/01/2025
763978,Boomerang Of Destruction,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,3/01/2025
763973,Boomerang Of Destruction,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,3/01/2025
763972,Boomerang Of Destruction,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,3/01/2025
763969,Learn to Play Vol. 10 - Gravity Space Walk,PS5,['eastasiasoft'],['eastasiasoft'],"['Puzzle', 'Platformer']",,3/01/2025
763975,Boomerang Of Destruction,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,3/01/2025
763924,Learn to Play Vol. 10 - Gravity Space Walk,PS4,['eastasiasoft'],['eastasiasoft'],"['Puzzle', 'Platformer']",,3/01/2025
763899,Learn to Play Vol. 10 - Gravity Space Walk,PS4,['eastasiasoft'],['eastasiasoft'],"['Puzzle', 'Platformer']",,3/01/2025
763956,Ys Memoire: The Oath in Felghana,PS4,['Falcom'],['Marvelous Entertainment'],,,7/01/2025
763717,Sokomonster,PS5,['AFIL Games'],['AFIL Games'],['Puzzle'],,2/01/2025
763666,Ys Memoire: The Oath in Felghana,PS5,['Falcom'],['Marvelous Entertainment'],,,7/01/2025
763361,Sokomonster,PS5,['AFIL Games'],['AFIL Games'],['Puzzle'],,2/01/2025
763682,Sokomonster,PS4,['AFIL Games'],['AFIL Games'],['Puzzle'],['Portuguese (Brazil)'],2/01/2025
763501,The Legend of Cyber Cowboy,PS4,['eastasiasoft'],['eastasiasoft'],"[""Shoot 'em up""]",,1/01/2025
763263,Toy Titan: Protector of Childhood Dreams,PS4,['404 Games'],['404 Games'],,,30/12/2024
763164,WireNet,PS4,['Xero TR-MMXZ'],['Xitilon'],,,26/12/2024
763037,Journey of Johann: Grasslands,PS4,['Apapappa Games'],['Xitilon'],,,22/12/2024
762805,Horror Adventure Zombie Edition,PS4,['Yash Future Tech Solutions'],['Yash Future Tech Solutions'],,"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (simplified)']",13/12/2024
762680,Shapeo,PS4,['Zakym'],['Zakym'],['Action'],,28/12/2024
762679,Shapeo,PS5,['Zakym'],['Zakym'],['Action'],,28/12/2024
762526,Save The Doge 2,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Puzzle'],,27/12/2024
762506,CrayonCore,PS5,['Acyntha'],['Acyntha'],['Action'],,3/12/2024
761997,Zombie Blocks: Pixel Shooter Gun,PS4,['GrizzlyGames'],['GrizzlyGames'],,,25/12/2024
761988,Golf Up,PS5,['Super PowerUp Games'],['Super PowerUp Games'],,['Japanese'],25/12/2024
761873,Save The Doge 2,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Puzzle'],,27/12/2024
761785,Jaden & Jasmine: The Curse of Deception,PS5,['Ladell Parks'],['Ladell Parks'],,,18/12/2024
761851,The Golden Eagle,PS4,['Pix Arts'],['Pix Arts'],,,13/12/2024
761593,Winter Games Collection,PS5,['Denda Games'],['Mindscape'],,,19/12/2024
761329,Revenant Dogma,PS5,['EXE-CREATE'],['KEMCO'],"['Role Playing', 'Turn Based']",['Japanese'],13/12/2024
761335,Azuras Crystals,PS5,['Cranky Alien Games'],['Soft Source'],['Action-Adventure'],,12/12/2024
761175,Leif's Adventure,PS5,['OneManOnMars'],['Mindscape'],['Action-Adventure'],,19/12/2024
761155,Witch It,PS5,['Barrel Roll Games'],['Barrel Roll Games'],,,18/12/2024
761324,Dragons vs. Balloons TD,PS4,['LightGamess'],['Kanuni Games'],['Tower Defence'],,18/12/2024
761055,Conquistadorio,PS5,['Morion Studio'],['Appwill Company'],"['Adventure', 'Point & Click']",,19/12/2024
766414,Gravity Escape,PS5,['DP Atelier'],['Happy Player'],"['Puzzle', 'Platformer']","['Japanese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",9/01/2025
766293,Snails vs Humans,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,9/01/2025
766291,Snails vs Humans,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,9/01/2025
766292,Snails vs Humans,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,9/01/2025
766290,Snails vs Humans,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,9/01/2025
765769,Real Estate Simulator - From Bum To Millionaire,PS4,['Geekon'],['Midnight Games'],['Simulation'],,7/01/2025
765752,Sokocrab,PS5,['DuDeeki Studio'],['AFIL Games'],['Puzzle'],,8/01/2025
765728,Amanda the Adventurer,PS4,['MANGLEDmaw Games'],['DreadXP'],['Puzzle'],,10/10/2024
765653,Sokocrab,PS4,['DuDeeki Studio'],['AFIL Games'],['Puzzle'],,8/01/2025
765312,Ys Memoire: The Oath in Felghana,PS4,['Falcom'],['Marvelous Entertainment'],,,7/01/2025
765570,Snails vs Humans,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,9/01/2025
765032,Project Tower,PS5,['Yummy Games'],['Yummy Games'],['shooter'],,6/01/2025
765569,Snails vs Humans,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,9/01/2025
762046,Color Swiper 2,PS4,['ThiGames'],['ThiGames'],['Puzzle'],,26/12/2024
760493,Fool's Pub,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Card & Board'],,19/12/2024
760496,Vaulting Champions,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],,,19/12/2024
760486,Vaulting Champions,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],,,19/12/2024
760002,Infernitos,PS4,['AFIL Games'],['AFIL Games'],['Puzzle'],['Portuguese (Brazil)'],18/12/2024
760000,Infernitos,PS5,['AFIL Games'],['AFIL Games'],['Puzzle'],,18/12/2024
759947,Infernitos,PS5,['AFIL Games'],['AFIL Games'],['Puzzle'],,18/12/2024
759854,VED,PS4,['Karaclan Studio'],['Fulqrum Publishing'],"['Role Playing', 'Turn Based']",['Russian'],14/11/2024
759720,The Eerie Surroundings,PS5,['SURPRISED HOTDOG'],['SURPRISED HOTDOG'],,,17/12/2024
759703,Germanfest,PS4,['Smobile'],['Smobile'],['Action'],,17/12/2024
757793,Combat The Space,PS4,['Zazenfly Development'],['Zazenfly Development'],"[""Shoot 'em up""]",,14/12/2024
757722,The Backrooms: Survival,PS5,['RE:CODE'],['RE:CODE'],,,13/12/2024
757601,Radio Free Europa,PS5,['Coffee Puck Games'],['Coffee Puck Games'],"[""Shoot 'em up""]",,5/12/2024
757603,Unwording,PS4,['Frostwood Interactive'],['Nejcraft\u202c'],['Puzzle'],,10/12/2024
760929,Scramble Animal Words,PS5,['Zakym'],['Zakym'],['Puzzle'],,21/12/2024
760894,Scramble Animal Words,PS4,['Zakym'],['Zakym'],['Puzzle'],,21/12/2024
760864,Christmas Race,PS4,['Smobile'],['Smobile'],['Action'],,21/11/2024
760840,Trucking School: Truck Simulator Driving 2024,PS4,['Midnight Works'],['GBT UI SOLUTIONS'],,,29/10/2024
760811,Kiting Cat,PS4,['AFIL Games'],['AFIL Games'],['Puzzle'],['Portuguese'],26/12/2024
760931,Scramble Animal Words,PS4,['Zakym'],['Zakym'],['Puzzle'],,21/12/2024
760866,Battleminer Giants,PS4,['Wobbly Tooth'],['Wobbly Tooth'],,,5/12/2024
760769,Jump Race,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,20/12/2024
760734,Conquistadorio,PS4,['Morion Studio'],['Appwill Company'],"['Adventure', 'Point & Click']",,19/12/2024
760654,To the Moon: Sigmund Minisode 2 (Holiday Special),PS5,['Freebird Games'],['Serenity Forge'],,"['French', 'German', 'Italian', 'Portuguese', 'Chinese (simplified)']",19/12/2024
760593,Garten of Banban 7,PS5,['Euphoric Brothers'],['Feardemic'],['Adventure'],,19/12/2024
760570,Super Waifu Ball,PS5,['Mitsuki Game Studio'],['JanduSoft'],,,11/12/2024
760562,Cazzarion: Drone Attack,PS5,['Zarpazo'],['Zarpazo'],"['Aerial', 'Vehicular Combat']",,29/10/2024
760567,Ghoulie's Garden,PS5,['Everynot Games Studio'],['Erdem Sen'],['Puzzle'],,20/12/2024
756981,New Year's Jam,PS4,['Smobile'],['Smobile'],"[""Shoot 'em up""]",,10/12/2024
756939,Universe for Sale,PS5,['Tmesis Studio'],['Akupara Games'],['Adventure'],"['Japanese', 'French', 'Spanish', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",19/12/2024
756852,Cazzarion: Drone Attack,PS5,['Zarpazo'],['Zarpazo'],"['Aerial', 'Vehicular Combat']",,29/10/2024
756558,BACKROOMS INSIDE THE ESCAPE,PS4,['RandomSpin Games'],['RandomSpin Games'],,,9/12/2024
756133,Glitch Hero,PS5,['Didactoons'],['Artax Games'],['Action-Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Swedish', 'Portuguese (Brazil)', 'Arabic']",14/11/2024
756097,My Horse: Bonded Spirits,PS5,['Games Incubator'],['PlayWay'],,,5/12/2024
755736,Real Heroes: Firefighter HD,PS5,['Epicenter Studios'],['Ziggurat Interactive'],['Simulation'],"['French', 'Spanish', 'German', 'Italian']",6/12/2024
756067,Symphonia,PS4,['Sunny Peak'],['Headup Games'],,"['Japanese', 'French', 'Spanish', 'German', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",5/12/2024
755509,Collectable Card Shop Master,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Simulation'],,5/12/2024
755506,Collectable Card Shop Master,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Simulation'],,5/12/2024
755507,Collectable Card Shop Master,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Simulation'],,5/12/2024
755134,Pet Shop Simulator,PS5,['Games Incubator'],['PlayWay'],['Simulation'],,5/12/2024
754893,Backrooms: Partygoers,PS4,['Mascot Bro Studio'],['Ratalaika Games'],['Survival Horror'],,29/10/2024
754768,Internet Cafe Simulator,PS5,['Revolt Games'],['Revolt Games'],['Simulation'],,3/12/2024
754697,Airport Police Contraband Simulator - Border Patrol,PS4,['GoGame Console Publisher'],['GoGame Console Publisher'],['Simulation'],,3/12/2024
754620,Penguin's Road,PS4,['Penguin Bros.'],['Penguin Bros.'],"['First Person Shooter', 'Third Person Shooter']","['Japanese', 'French', 'Chinese (traditional)', 'Chinese (simplified)']",29/11/2024
754505,Backrooms: Partygoers,PS5,['Mascot Bro Studio'],['Ratalaika Games'],['Survival Horror'],,29/10/2024
754617,SOS OPS!,PS5,['ArtDock'],['ArtDock'],,,2/12/2024
754545,Godsvivors,PS5,['Titan'],['AFIL Games'],"[""Shoot 'em up""]",,4/12/2024
754002,Love Too Easily,PS4,['Monster Guide'],['H2 Interactive'],['Visual Novel'],"['Japanese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",5/12/2024
753825,Fly Corp,PS4,"['KishMish Games', 'Klabater']",['Klabater'],['Management'],,29/11/2024
706038,Food Boy,PS4,['Dopamin Game Studio'],['Flux Games'],['Action'],"['French', 'German', 'Portuguese', 'Russian', 'Chinese (simplified)']",24/09/2024
706037,Food Boy,PS4,['Dopamin Game Studio'],['Flux Games'],['Action'],"['French', 'German', 'Portuguese', 'Russian', 'Chinese (simplified)']",24/09/2024
706008,Yars Rising,PS4,['WayForward Technologies'],['Atari'],"['Metroidvania', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Spanish (Mexico)', 'French (Canada)']",10/09/2024
766555,Zero-G-Racer : Drone FPV Arcade Game,PS4,['Zero-G-Racer'],['404 Games'],,,3/01/2025
766500,SYNDUALITY Echo of Ada,PS5,['Game Studio'],['Bandai Namco Entertainment'],,"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Thai']",23/01/2025
766496,Tales of Graces f Remastered,PS4,['Tose'],['Bandai Namco Entertainment'],,"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",17/01/2025
766288,Snails vs Humans,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,9/01/2025
766289,Snails vs Humans,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,9/01/2025
765190,Amanda the Adventurer,PS4,['MANGLEDmaw Games'],['DreadXP'],['Puzzle'],,10/10/2024
764849,Arcade Archives CASTLE OF DRAGON,PS4,['Athena'],['HAMSTER Corporation'],"['Platformer', ""Beat 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2/01/2025
765087,Sokocrab,PS5,['DuDeeki Studio'],['AFIL Games'],['Puzzle'],,8/01/2025
765198,Amanda the Adventurer,PS4,['MANGLEDmaw Games'],['DreadXP'],['Puzzle'],,10/10/2024
764502,Ball Cannon,PS4,['Zakym'],['Zakym'],['Puzzle'],,4/01/2025
764677,Forklift Simulator 2023,PS4,['Revolt Games'],['Revolt Games'],['Simulation'],,8/11/2024
764499,Ball Cannon,PS5,['Zakym'],['Zakym'],['Puzzle'],,4/01/2025
764455,Super Waifu Ball,PS4,['Mitsuki Game Studio'],['JanduSoft'],,,11/12/2024
764053,Quadroids,PS4,['Blue Loop Studio'],['Just For Games'],"['Puzzle', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Turkish']",22/02/2024
764276,Five Nights at Freddy's: Into the Pit,PS4,['Mega Cat Studios'],"['Mega Cat Studios', 'iam8bit']",['Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)']",27/09/2024
766066,DreadOut Remastered Collection,PS5,['Digital Happiness'],['Soft Source'],,,16/01/2025
764277,Five Nights at Freddy's: Into the Pit,PS4,['Mega Cat Studios'],"['Mega Cat Studios', 'iam8bit']",['Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)']",27/09/2024
763977,Boomerang Of Destruction,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,3/01/2025
